Account ID,Account Name,Email,Status
778068291240,Sandbox_6,AWS_GlobeLife_Sandbox_6@globe.life,ACTIVE
992382406065,DEV_Ent-EventManagementSystems,AWS_GlobeLife_DEV_Ent_EventManagementSystems@globe.life,ACTIVE
838001389413,CDM_Prod,torchmarkaws_CDM_Prod@torchmarkcorp.com,ACTIVE
039496527162,SIT_LNLAgentPortal,AWS_GlobeLife_SIT_LNLAgentPortal@globe.life,ACTIVE
758922519981,TST_eServiceCenter,AWS_GlobeLife_TST_eServiceCenter@globe.life,ACTIVE
196672950308,PRD_SpecialRiskDivision_App,AWS_GlobeLife_PRD_SpecialRiskDivision_App@globe.life,ACTIVE
249620487536,DEV_MarTech_EntData,AWS_GlobeLife_DEV_MarTech_EntData@globe.life,ACTIVE
759766249971,Sandbox_1,AWS_GlobeLife_Sandbox1@globe.life,ACTIVE
339712837931,PRD_Ent-EventManagementSystems,AWS_GlobeLife_PRD_Ent-EventManagementSystems@globe.life,ACTIVE
191231010148,Sandbox_5,AWS_GlobeLife_Sandbox_5@globe.life,ACTIVE
536745014688,PRD_LIFT,AWS_GlobeLife_PRD_LIFT@globe.life,ACTIVE
767397792232,DEV_AIKnowledgeBase,AWS_GlobeLife_DEV_AIKnowledgeBase@globe.life,ACTIVE
678263939725,DEV_LegacySharedDataSvc,AWS_GlobeLife_DEV_LegacySharedDataSvc@globe.life,ACTIVE
531377953786,DEV_InteractiveVoiceRecognition_Services,AWS_GlobeLife_DEV_IVR_Services@globe.life,ACTIVE
678331236951,DEV_NZ_DocumentPortal,AWS_GlobeLife_DEV_NZ_DocumentPortal@globe.life,ACTIVE
134041079304,TST_MAPSApplication,AWS_GlobeLife_TST_MAPSApplication@globe.life,ACTIVE
395460512899,PRD_Tableau,AWS_GlobeLife_PRD_Tableau@globe.life,ACTIVE
966532977635,TST_PolicyAdminSystem,AWS_GlobeLife_TST_PolicyAdminSystem@globe.life,ACTIVE
577665256486,TST_PostPreSort_Services,AWS_GlobeLife_TST_PostPreSort_Services@globe.life,ACTIVE
544871880637,PRD_LegacySharedDataSvc,AWS_GlobeLife_PRD_LegacySharedDataSvc@globe.life,ACTIVE
731845291437,Pilot_GreatExpectations,AWS_GlobeLife_Pilot_GreatExpectations@globe.life,ACTIVE
054037143142,TST_ProducerLifeCycleManagement,AWS_GlobeLife_TST_ProducerLifeCycleManagement@globe.life,ACTIVE
430118832933,PRD_DataGovernance-Cyera,AWS_GlobeLife_PRD_DataGovernance-Cyera@globe.life,ACTIVE
417228016602,PRD_PolicyAdministration_Containers,AWS_GlobeLife_PRD_PolicyAdministration_Containers@globe.life,ACTIVE
557214421221,DEV_QlikView,AWS_GlobeLife_DEV_QlikView@globe.life,ACTIVE
093379724937,Pilot_CMDB_AssetManagement_Services,AWS_GlobeLife_PLT_CMDB_AssetMgt_Svcs@globe.life,ACTIVE
647859902130,TST_SecOps_Tools,AWS_GlobeLife_SecOps_Tst@Globe.Life,ACTIVE
409743333128,TST_Encryption_Services,AWS_GlobeLife_TST_Encryption_Services@globe.life,ACTIVE
100774608395,ESD_Dev,torchmarkaws_esd_dev@torchmarkcorp.com,ACTIVE
631792256879,Architecture_Governance,AWS_GlobeLife_Architecture_Governance@globe.life,ACTIVE
475776162342,DEV_DataMigrationToolkit,AWS_GlobeLife_DEV_DataMigrationToolkit@globe.life,ACTIVE
109816066796,SIT_MuleSoft,AWS_GlobeLife_SIT_MuleSoft@globe.life,ACTIVE
482160556746,Network_PPrd,aws_Network_PPrd@globe.life,ACTIVE
628165483713,DigitalCurrency_Prod,Torchmarkaws_AILeAppPaymentCard_Prod@torchmarkcorp.com,ACTIVE
068037978529,DEV_GlobeITWiki,AWS_GlobeLife_GlobeITWiki_DEV@globe.life,ACTIVE
645642550145,PRD_AgencyDataEntryPortal,AWS_GlobeLife_PRD_AgencyDataEntryPortal@globe.life,ACTIVE
079467772720,TST_AgentAutomation,AWS_GlobeLife_TST_AgentAutomation@globe.life,ACTIVE
899738559321,SFDC_Integration_Prod,torchmarkaws_SFDC_Integration_Prod@torchmarkcorp.com,ACTIVE
752297527960,POC_CASFoxPro,AWS_GlobeLife_POC_CASFoxPro@globe.life,ACTIVE
440470836202,STG_Informatica,AWS_GlobeLife_STG_Informatica@globe.life,ACTIVE
837225851246,STG_Citrix_Services,AWS_GlobeLife_STG_Citrix_Services@globe.life,ACTIVE
640023608031,PRD_MarTech_EntData,AWS_GlobeLife_PRD_MarTech_EntData@globe.life,ACTIVE
276326712482,Kitewheel_Prod,torchmarkaws_kitewheel_prod@torchmarkcorp.com,ACTIVE
856159549484,TST_JiraSoftware,AWS_GlobeLife_TST_JiraSoftware@globe.life,ACTIVE
601278531880,DEV_CentralProcessingSystem,AWS_GlobeLife_DEV_CentralProcessingSystem@globe.life,ACTIVE
882512277310,PRD_ITSMIntegration,AWS_GlobeLife_PRD_ITSMIntegration@globe.life,ACTIVE
988574308510,DEV_eServiceCenter,AWS_GlobeLife_DEV_eServiceCenter@globe.life,ACTIVE
767397756102,STG_Ent-EventManagementSystems,AWS_GlobeLife_STG_Ent_EventManagementSystems@globe.life,ACTIVE
559573039745,TST_DataMigrationToolkit,AWS_GlobeLife_TST_DataMigrationToolkit@globe.life,ACTIVE
443768221670,PRD_NBUWIntegration,AWS_GlobeLife_PRD_NBUWIntegration@globe.life,ACTIVE
326153467009,PRD_ApplicationMigrationServices,AWS_GlobeLife_PRD_AppMigrationSvcs@globe.life,ACTIVE
484126561220,DEV_PaymentsExceptionProcessing,AWS_GlobeLife_DEV_PaymentsExceptionProcessing@globe.life,ACTIVE
525993869998,DEV_QlikReplicate,AWS_GlobeLife_DEV_QlikReplicate@globe.life,ACTIVE
006516141820,DEV_CloudMgmtPlatform,AWS_GlobeLife_DEV_CloudMgmtPlatform@globe.life,ACTIVE
548664465424,LegacyModernization_Dev,torchmarkaws_legacy_modernization_dev@torchmarkcorp.com,ACTIVE
471112608434,TST_AIKnowledgeBase,AWS_GlobeLife_TST_AIKnowledgeBase@globe.life,ACTIVE
357307920328,DEV_Informatica,AWS_GlobeLife_DEV_Informatica@globe.life,ACTIVE
050451374948,TST_WorkDay_Services,AWS_GlobeLife_TST_WorkDay_Services@globe.life,ACTIVE
941561528219,PRD_Conservation,AWS_GlobeLife_PRD_Conservation@globe.life,ACTIVE
817608377584,TST_MuleSoft,AWS_GlobeLife_TST_MuleSoft@globe.life,ACTIVE
415130702063,PRD_PolicyAdminSystem,AWS_GlobeLife_PRD_PolicyAdminSystem@globe.life,ACTIVE
227100605725,PRD_Forescout_NAC,AWS_GlobeLife_PRD_Forescout_NAC@globe.life,ACTIVE
803769386525,SIT_CeApp,AWS_GlobeLife_SIT_CeApp@globe.life,ACTIVE
782626380355,PRD_InteractiveVoiceRecognition_Services,AWS_GlobeLife_PRD_IVR_Services@globe.life,ACTIVE
498707044976,PRD_DevOps_Services,AWS_GlobeLife_PRD_DevOps_Services@globe.life,ACTIVE
772950966281,POC_AlgoSec,AWS_GlobeLife_POC_AlgoSec@globe.life,ACTIVE
340065429575,STG_FHDeApp,AWS_GlobeLife_STG_FHDeApp@globe.life,ACTIVE
161064053858,TST_WorksiteBilling,AWS_GlobeLife_WorkSiteBilling_Test@globe.life,ACTIVE
276032134764,PRD_JiraSoftware,AWS_GlobeLife_PRD_JiraSoftware@globe.life,ACTIVE
188460932312,TST_Conservation,AWS_GlobeLife_TST_Conservation@globe.life,ACTIVE
490004652788,STG_ProducerLifeCycleManagement,AWS_GlobeLife_STG_ProducerLifeCycleManagement@globe.life,ACTIVE
926529116448,SIT_PolicyAdminSystem,AWS_GlobeLife_SIT_PolicyAdminSystem@globe.life,ACTIVE
888439645039,TST_CorporateDisclaimerServices,AWS_GlobeLife_TST_CorporateDisclaimerServices@globe.life,ACTIVE
707192109926,PRD_RightFax,AWS_GlobeLife_PRD_RightFax@globe.life,ACTIVE
522777584042,DEV_CASFoxPro,AWS_GlobeLife_DEV_CASFoxPro@globe.life,ACTIVE
816069123955,PRD_ProducerLifeCycleManagement,AWS_GlobeLife_PRD_ProducerLifeCycleManagement@globe.life,ACTIVE
914369173711,TST_IncentiveCompMgmt,AWS_GlobeLife_ICM_Tst@globe.life,ACTIVE
874595533236,Sandbox_2,AWS_GlobeLife_Sandbox_2@globe.life,ACTIVE
456834854024,TST_Tableau,AWS_GlobeLife_TST_Tableau@globe.life,ACTIVE
864159831080,TST_RoboticProcessAutomation,AWS_GlobeLife_TST_RoboticProcessAutomation@globe.life,ACTIVE
285465553005,PRD_eClaims,AWS_GlobeLife_PRD_eClaims@globe.life,ACTIVE
653533026033,PRD_NZ_DocumentPortal,AWS_GlobeLife_PRD_NZ_DocumentPortal@globe.life,ACTIVE
373517002798,TST_GCCSApp,AWS_GlobeLife_TST_GCCSApp@globe.life,ACTIVE
874429678453,PRD_QlikReplicate,AWS_GlobeLife_PRD_QlikReplicate@globe.life,ACTIVE
752975561215,POC_Sagemaker_DataLab,AWS_GlobeLife_POC_Sagemaker_DataLab@globe.life,ACTIVE
082192703757,STG_CeApp,aws_globelife_stg_ceapp@globe.life,ACTIVE
183631333713,DEV_WorkDay_Services,AWS_GlobeLife_DEV_WorkDay_Services@globe.life,ACTIVE
637423377679,TST_MLOperations_Actuarial,AWS_GlobeLife_TST_MLOperations_Actuarial@globe.life,ACTIVE
941377149353,STG_ProducerLifeCycleManagement_ODS_Integration,AWS_GlobeLife_STG_ProducerLifeCycleManagement_ODS_Int@globe.life,ACTIVE
481908924940,BFX_MuleSoft,AWS_GlobeLife_BFX_MuleSoft@globe.life,ACTIVE
070987320445,DEV_Tableau,AWS_GlobeLife_DEV_Tableau@globe.life,ACTIVE
113204598149,Log archive,AWS_GlobeLife_Log@globe.life,ACTIVE
918699644732,PRD_AgentAutomation,AWS_GlobeLife_PRD_AgentAutomation@globe.life,ACTIVE
366537629457,TST_eClaims,AWS_GlobeLife_TST_eClaims@globe.life,ACTIVE
340773434822,PRD_CentralProcessingSystem,AWS_GlobeLife_PRD_CentralProcessingSystem@globe.life,ACTIVE
530745444103,DEV_eClaims,AWS_GlobeLife_DEV_eClaims@globe.life,ACTIVE
169653819662,DEV_Docusign-Integration,AWS_GlobeLife_DEV_Docusign-Integration@globe.life,ACTIVE
875192539114,PRD_EnterpriseScheduler,AWS_GlobeLife_PRD_EnterpriseScheduler@globe.life,ACTIVE
877644377535,TST_ExecutiveSalesReporting,AWS_GlobeLife_TST_ExecutiveSalesReporting@globe.life,ACTIVE
730335304938,DEV_Epic,AWS_GlobeLife_DEV_Epic@globe.life,ACTIVE
329571145475,TST_CeApp,aws_globelife_tst_ceapp@globe.life,ACTIVE
724270557589,STG_NZ_DocumentPortal,AWS_GlobeLife_STG_NZ_DocumentPortal@globe.life,ACTIVE
283732856488,DEV_Kentico,AWS_GlobeLife_DEV_Kentico@globe.life,ACTIVE
685913451978,DEV_PolySystems,AWS_GlobeLife_PolySystems_Dev@globe.life,ACTIVE
880668869282,TST_Docusign-Integration,AWS_GlobeLife_TST_Docusign-Integration@globe.life,ACTIVE
147997161913,PRD_ProducerLifeCycleManagement_ODS_Integration,AWS_GlobeLife_PRD_ProducerLifeCycleManagement_ODS_Int@globe.life,ACTIVE
652346725624,PRD_GlobeDirect,AWS_GlobeLife_PRD_GlobeDirect@globe.life,ACTIVE
848167183368,DEV_LIFT,AWS_GlobeLife_DEV_LIFT@globe.life,ACTIVE
851725613155,PRD_ContinuityReplay,AWS_GlobeLife_PRD_ContinuityReplay@globe.life,ACTIVE
474668429606,DEV_MLOperations_Martech_BIAnalytics,AWS_GlobeLIfe_DEV_MLOperations_Martech_BIAnalytics@globe.life,ACTIVE
658888660064,PRD_RoboticsProcessAutomation,AWS_GlobeLife_PRD_RoboticsProcessAutomation@globe.life,ACTIVE
631696973287,STG_DataMigrationToolkit,AWS_GlobeLife_STG_DataMigrationToolkit@globe.life,ACTIVE
849497887616,TST_Informatica,AWS_GlobeLife_TST_Informatica1@globe.life,ACTIVE
774387468971,TST_GDTC_Email-Integration,AWS_GlobeLife_TST_GDTC_Email-Integration@globe.life,ACTIVE
590183805045,Network_MonitoringServices,AWS_GlobeLife_Network_MonitoringServices@globe.life,ACTIVE
082354424602,BFX_PolicyAdminSystem,AWS_GlobeLife_BFX_PolicyAdminSystem@globe.life,ACTIVE
822659547100,STG_BankAccountVerification,AWS_GlobeLife_STG_BankAccountVerification@globe.life,ACTIVE
281040924315,SFDC_Integration_Stage,torchmarkaws_SFDC_Integration_Stage@torchmarkcorp.com,ACTIVE
827354439487,PRD_CASFoxPro,AWS_GlobeLife_PRD_CASFoxPro@globe.life,ACTIVE
036752864811,PRD_PaymentsExceptionProcessing,AWS_GlobeLife_PRD_PaymentsExceptionProcessing@globe.life,ACTIVE
616367848919,STG_Impact,STG_Impact@globe.life,ACTIVE
781711069557,RPA_Dev,torchmarkaws_rpa_dev@torchmarkcorp.com,ACTIVE
534282112466,PRD_Lawson,AWS_GlobeLife_PRD_Lawson@globe.life,ACTIVE
299123766838,PRD_CloudMgmtPlatform,AWS_GlobeLife_PRD_CloudMgmtPlatform@globe.life,ACTIVE
539247495403,DEV_ProducerLifeCycleManagement_ODS_Integration,AWS_GlobeLife_DEV_ProducerLifeCycleManagement_ODS_Int@globe.life,ACTIVE
061051252363,STG_eServiceCenter,AWS_GlobeLife_STG_eServiceCenter@globe.life,ACTIVE
174919954477,DEV_MAPSApplication,AWS_GlobeLife_DEV_MAPSApplication@globe.life,ACTIVE
814723511015,Sandbox_Containers,AWS_GlobeLife_Sandbox_Containers@globe.life,ACTIVE
757498533446,TST_OutboundDialerIntegration,AWS_GlobeLife_TST_OutboundDialerIntegration@globe.life,ACTIVE
634858848865,PRD_BankAccountVerification,AWS_GlobeLife_PRD_BankAccountVerification@globe.life,ACTIVE
488126048298,IT_Operations_Services,AWS_GlobeLife_ITOps@globe.life,ACTIVE
422790514063,DEV_Impact,AWS_GlobeLife_DEV_Impact@globe.life,ACTIVE
660034111721,PRD_ExecutiveSalesReporting,AWS_GlobeLife_PRD_ExecutiveSalesReporting@globe.life,ACTIVE
489592153580,PPD_ApplicationMigrationServices,AWS_GlobeLIfe_PPD_AppMigrationSvcs@globe.life,ACTIVE
545009845440,TST_ProducerLifeCycleManagement_ODS_Integration,AWS_GlobeLife_TST_ProducerLifeCycleManagement_ODS_Int@globe.life,ACTIVE
753936362610,TST_BankAccountVerification,AWS_GlobeLife_TST_BankAccountVerification@globe.life,ACTIVE
647167341482,TST_PaymentsExceptionProcessing,AWS_GlobeLife_TST_PaymentsExceptionProcessing@globe.life,ACTIVE
225989343394,PRD_eProvider_Internal,AWS_GlobeLIfe_PRD_eProvider_Internal@globe.life,ACTIVE
040038112251,SecuritySandbox,torchmarkaws_securitysandbox@torchmarkcorp.com,ACTIVE
405427810918,Sandbox_3,AWS_GlobeLife_Sandbox_3@globe.life,ACTIVE
936316590133,DEV_QualityAssurance_Services,AWS_GlobeLife_DEV_QualityAssurance_Services@globe.life,ACTIVE
916241246971,TST_GDTC_Merkle,AWS_GlobeLife_TST_GDTC_Merkle@globe.life,ACTIVE
850995571335,POC_SecOps_AppStream,AWS_GlobeLife_POC_SecOps_AppStream@globe.life,ACTIVE
442426856183,DEV_eProvider_Internal,AWS_GlobeLIfe_DEV_eProvider_Internal@globe.life,ACTIVE
425017697424,QualityAssurance_Services,AWS_GlobeLife_QualityAssurance_Services@globe.life,ACTIVE
591315122585,PRD_Informatica,AWS_GlobeLife_PRD_Informatica@globe.life,ACTIVE
561284112867,STG_Actuarial_CustomProc,AWS_GlobeLife_STG_Actuarial_CustomProc@globe.life,ACTIVE
484067736459,TST_GlobeDirect,AWS_GlobeLife_TST_GlobeDirect@globe.life,ACTIVE
947910800194,DEV_RightFax,AWS_GlobeLife_DEV_RightFax@globe.life,ACTIVE
778257599988,DEV_Lawson,AWS_GlobeLife_DEV_Lawson@globe.life,ACTIVE
637423165129,DEV_QuickSight,AWS_GlobeLife_DEV_QuickSight@globe.life,ACTIVE
893377771940,STG_IncentiveCompMgmt,AWS_GlobeLife_ICM_Stg@globe.life,ACTIVE
193307685252,DEV_MuleSoft,AWS_GlobeLife_DEV_MuleSoft@globe.life,ACTIVE
976690264740,PRD_ExtFileTransfer_Services,AWS_GlobeLife_PRD_ExtFileTransfer_Services@globe.life,ACTIVE
836635038545,Identity_Services,AWS_GlobeLife_Identity@globe.life,ACTIVE
200622273673,STG_PolicyAdministration_Containers,AWS_GlobeLife_STG_PolicyAdministration_Containers@globe.life,ACTIVE
967033112968,PRD_GDTC_Email-Integration,AWS_GlobeLife_PRD_GDTC_Email-Integration@globe.life,ACTIVE
206055887075,TST_MarTech_EntData,AWS_GlobeLife_TST_MarTech_EntData@globe.life,ACTIVE
402131005631,PRD_LNLAgentPortal,AWS_GlobeLife_PRD_LNLAgentPortal@globe.life,ACTIVE
905418356543,DEV_MLOperations_Actuarial,AWS_GlobeLife_DEV_MLOperations_Actuarial@globe.life,ACTIVE
839129450340,PRD_OutboundDialerIntegration,AWS_GlobeLife_PRD_OutboundDialerIntegration@globe.life,ACTIVE
047787824797,DEV_CeApp,aws_globelife_dev_ceapp@globe.life,ACTIVE
809679868390,DEV_Globe_IQ,AWS_GlobeLife_DEV_Globe_IQ@globe.life,ACTIVE
068690677268,TST_FirstCommandPortal,AWS_GlobeLife_TST_FirstCommandPortal@globe.life,ACTIVE
797002664520,DEV_LNLAgentPortal,AWS_GlobeLife_DEV_LNLAgentPortal@globe.life,ACTIVE
811569181215,CDM_Stage,torchmarkaws_CDM_Stage@torchmarkcorp.com,ACTIVE
744030049322,DEV_BankAccountVerification,AWS_GlobeLife_DEV_BankAccountVerification@globe.life,ACTIVE
851725202229,TST_QuickSight,AWS_GlobeLife_TST_QuickSight@globe.life,ACTIVE
738683365990,Network_Security,AWS_GlobeLife_Network_Security@globe.life,ACTIVE
242203395629,DEV_GLChart,AWS_GlobeLife_DEV_GLChart@globe.life,ACTIVE
512957510295,TST_NBUWIntegration,AWS_GlobeLife_TST_NBUWIntegration@globe.life,ACTIVE
549851957014,PRD_WFM_Community,AWS_GlobeLife_PRD_WFM_Community@globe.life,ACTIVE
344937472937,PRD_DataMigrationToolkit,AWS_GlobeLife_PRD_DataMigrationToolkit@globe.life,ACTIVE
294686019417,PRD_FHDeApp,AWS_GlobeLife_PRD_FHDeApp@globe.life,ACTIVE
057376984152,PRD_Encryption_Services,AWS_GlobeLife_PRD_Encryption_Services@globe.life,ACTIVE
064831307558,STG_CorporateDisclaimerServices,AWS_GlobeLife_STG_CorporateDisclaimerServices@globe.life,ACTIVE
129602855664,STG_Encryption_Services,AWS_GlobeLife_STG_Encryption_Services@globe.life,ACTIVE
034158120736,DEV_FHDeApp,AWS_GlobeLife_DEV_FHDeApp@globe.life,ACTIVE
985195195623,AILeAppPaymentCard_Test,Torchmarkaws_AILeAppPaymentCard_Test@torchmarkcorp.com,ACTIVE
142815634257,TST_CASFoxPro,AWS_Globe_Life_TST_CASFoxPro@globe.life,ACTIVE
662627786878,Globe Life,AWS_GlobeLife@globe.life,ACTIVE
146773978251,DEV_RoboticsProcessAutomation,AWS_GlobeLife_DEV_RoboticsProcessAutomation@globe.life,ACTIVE
963329397756,DEV_NBUWIntegration,AWS_GlobeLife_DEV_NBUWIntegration@globe.life,ACTIVE
420315433838,PRD_GDTC_Merkle,AWS_GlobeLife_PRD_GDTC_Merkle@globe.life,ACTIVE
333491466889,PRD_QlikView,AWS_GlobeLife_PRD_QlikView@globe.life,ACTIVE
463219812400,STG_OutboundDialerIntegration,AWS_GlobeLife_STG_OutboundDialerIntegration@globe.life,ACTIVE
588755084939,PRD_Docusign-Integration,AWS_GlobeLife_PRD_Docusign-Integration@globe.life,ACTIVE
049715419941,DEV_FirstCommandPortal,AWS_GlobeLife_DEV_FirstCommandPortal@globe.life,ACTIVE
762440693301,PRD_WhiteLion,AWS_GlobeLife_PRD_WhiteLion@globe.life,ACTIVE
124178480447,Audit,AWS_GlobeLife_Audit@globe.life,ACTIVE
896172592430,CDM_Dev,torchmarkaws_cdm_dev@torchmarkcorp.com,ACTIVE
637423378820,PRD_AIKnowledgeBase,AWS_GlobeLife_PRD_AIKnowledgeBase@globe.life,ACTIVE
089456546922,SFDC_Integration_Dev,torchmarkaws_SFDC_Integration_Dev@torchmarkcorp.com,ACTIVE
707253456765,STG_Kitewheel,torchmarkaws_kitewheel_test@torchmarkcorp.com,ACTIVE
255528199119,TST_Actuarial_CustomProc,AWS_GlobeLife_TST_Actuarial_CustomProc@globe.life,ACTIVE
291445516538,STG_ExecutiveSalesReporting,AWS_GlobeLife_STG_ExecutiveSalesReporting@globe.life,ACTIVE
059004262227,DEV_DevOps_Services,AWS_GlobeLife_DEV_DevOps_Services@globe.life,ACTIVE
264730372361,STG_Conservation,AWS_GlobeLife_STG_Conservation@globe.life,ACTIVE
590183955657,POC_PAS-OIPA,AWS_GlobeLife_POC_PAS-OIPA@globe.life,ACTIVE
471112910786,PRD_MLOperations_Actuarial,AWS_GlobeLife_PRD_MLOperations_Actuarial@globe.life,ACTIVE
774606061104,DEV_GDTC_Merkle,AWS_GlobeLife_DEV_GDTC_Merkle@globe.life,ACTIVE
368016359758,TST_Forescout_NAC,AWS_GlobeLife_TST_Forescout_NAC@globe.life,ACTIVE
166639160687,PRD_Kentico,AWS_GlobeLife_Kentico_Prod@globe.life,ACTIVE
